Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,Size
07-07-2020,Sikkim,27.533,88.5122,125,0,65,22,0,7,7096
08-07-2020,Sikkim,27.533,88.5122,125,0,70,0,0,5,7096
09-07-2020,Sikkim,27.533,88.5122,133,0,71,8,0,1,7096
10-07-2020,Sikkim,27.533,88.5122,134,0,72,1,0,1,7096
11-07-2020,Sikkim,27.533,88.5122,134,0,80,0,0,8,7096
12-07-2020,Sikkim,27.533,88.5122,151,0,80,17,0,0,7096
13-07-2020,Sikkim,27.533,88.5122,153,0,81,2,0,1,7096
14-07-2020,Sikkim,27.533,88.5122,192,0,86,39,0,5,7096
15-07-2020,Sikkim,27.533,88.5122,209,0,87,17,0,1,7096
16-07-2020,Sikkim,27.533,88.5122,220,0,87,11,0,0,7096
17-07-2020,Sikkim,27.533,88.5122,220,0,87,0,0,0,7096
18-07-2020,Sikkim,27.533,88.5122,266,0,90,46,0,3,7096
19-07-2020,Sikkim,27.533,88.5122,275,0,90,9,0,0,7096
20-07-2020,Sikkim,27.533,88.5122,283,0,92,8,0,2,7096
21-07-2020,Sikkim,27.533,88.5122,305,0,92,22,0,0,7096
22-07-2020,Sikkim,27.533,88.5122,330,0,108,25,0,16,7096
23-07-2020,Sikkim,27.533,88.5122,438,0,112,108,0,4,7096
24-07-2020,Sikkim,27.533,88.5122,460,0,122,22,0,10,7096
25-07-2020,Sikkim,27.533,88.5122,477,0,142,17,0,20,7096
26-07-2020,Sikkim,27.533,88.5122,499,0,142,22,0,0,7096
27-07-2020,Sikkim,27.533,88.5122,545,0,148,46,0,6,7096
28-07-2020,Sikkim,27.533,88.5122,555,1,174,10,0,26,7096
29-07-2020,Sikkim,27.533,88.5122,579,1,186,24,0,12,7096
30-07-2020,Sikkim,27.533,88.5122,596,1,198,17,0,12,7096
31-07-2020,Sikkim,27.533,88.5122,610,1,214,14,0,16,7096
01-08-2020,Sikkim,27.533,88.5122,639,1,231,29,0,17,7096
02-08-2020,Sikkim,27.533,88.5122,650,1,269,11,0,38,7096
03-08-2020,Sikkim,27.533,88.5122,658,1,289,8,0,20,7096
04-08-2020,Sikkim,27.533,88.5122,688,1,297,30,0,8,7096
05-08-2020,Sikkim,27.533,88.5122,783,1,299,95,0,2,7096
06-08-2020,Sikkim,27.533,88.5122,800,1,303,17,0,4,7096
07-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
08-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
09-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
10-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
11-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
12-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
13-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
14-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
15-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
16-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
17-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
18-03-2020,Tamil Nadu,11.1271,78.6569,1,0,0,0,0,0,130058
19-03-2020,Tamil Nadu,11.1271,78.6569,2,0,1,1,0,1,130058
20-03-2020,Tamil Nadu,11.1271,78.6569,3,0,1,1,0,0,130058
21-03-2020,Tamil Nadu,11.1271,78.6569,3,0,1,0,0,0,130058
22-03-2020,Tamil Nadu,11.1271,78.6569,7,0,1,4,0,0,130058
23-03-2020,Tamil Nadu,11.1271,78.6569,9,0,1,2,0,0,130058
24-03-2020,Tamil Nadu,11.1271,78.6569,15,0,1,6,0,0,130058
25-03-2020,Tamil Nadu,11.1271,78.6569,18,0,1,3,0,0,130058
26-03-2020,Tamil Nadu,11.1271,78.6569,26,1,1,8,0,0,130058
27-03-2020,Tamil Nadu,11.1271,78.6569,29,1,1,3,0,0,130058
28-03-2020,Tamil Nadu,11.1271,78.6569,40,1,2,11,0,1,130058
29-03-2020,Tamil Nadu,11.1271,78.6569,42,1,2,2,0,0,130058
30-03-2020,Tamil Nadu,11.1271,78.6569,50,1,4,8,0,2,130058
31-03-2020,Tamil Nadu,11.1271,78.6569,74,1,4,24,0,0,130058
01-04-2020,Tamil Nadu,11.1271,78.6569,234,1,6,160,0,2,130058
02-04-2020,Tamil Nadu,11.1271,78.6569,234,1,6,0,0,0,130058
03-04-2020,Tamil Nadu,11.1271,78.6569,309,1,6,75,0,0,130058
04-04-2020,Tamil Nadu,11.1271,78.6569,411,1,6,102,0,0,130058
05-04-2020,Tamil Nadu,11.1271,78.6569,485,3,6,74,0,0,130058
06-04-2020,Tamil Nadu,11.1271,78.6569,571,5,8,86,0,2,130058
07-04-2020,Tamil Nadu,11.1271,78.6569,621,5,8,50,0,0,130058
08-04-2020,Tamil Nadu,11.1271,78.6569,690,7,19,69,0,11,130058
09-04-2020,Tamil Nadu,11.1271,78.6569,738,8,21,48,0,2,130058
10-04-2020,Tamil Nadu,11.1271,78.6569,834,8,21,96,0,0,130058
11-04-2020,Tamil Nadu,11.1271,78.6569,911,8,44,77,0,23,130058
12-04-2020,Tamil Nadu,11.1271,78.6569,969,10,44,58,0,0,130058
13-04-2020,Tamil Nadu,11.1271,78.6569,1043,11,50,74,0,6,130058
14-04-2020,Tamil Nadu,11.1271,78.6569,1173,11,58,130,0,8,130058
15-04-2020,Tamil Nadu,11.1271,78.6569,1204,12,81,31,0,23,130058
16-04-2020,Tamil Nadu,11.1271,78.6569,1242,14,118,38,0,37,130058
17-04-2020,Tamil Nadu,11.1271,78.6569,1267,15,180,25,0,62,130058
18-04-2020,Tamil Nadu,11.1271,78.6569,1323,15,283,56,0,103,130058
19-04-2020,Tamil Nadu,11.1271,78.6569,1372,15,365,49,0,82,130058
20-04-2020,Tamil Nadu,11.1271,78.6569,1477,15,411,105,0,46,130058
21-04-2020,Tamil Nadu,11.1271,78.6569,1520,17,457,43,0,46,130058
22-04-2020,Tamil Nadu,11.1271,78.6569,1596,18,635,76,0,178,130058
23-04-2020,Tamil Nadu,11.1271,78.6569,1629,18,662,33,0,27,130058
24-04-2020,Tamil Nadu,11.1271,78.6569,1683,20,752,54,0,90,130058
25-04-2020,Tamil Nadu,11.1271,78.6569,1755,22,866,72,0,114,130058
26-04-2020,Tamil Nadu,11.1271,78.6569,1821,23,960,66,0,94,130058
27-04-2020,Tamil Nadu,11.1271,78.6569,1885,24,1020,64,0,60,130058
28-04-2020,Tamil Nadu,11.1271,78.6569,1937,24,1101,52,0,81,130058
29-04-2020,Tamil Nadu,11.1271,78.6569,2058,25,1168,121,0,67,130058
30-04-2020,Tamil Nadu,11.1271,78.6569,2162,27,1210,104,0,42,130058
01-05-2020,Tamil Nadu,11.1271,78.6569,2323,27,1258,161,0,48,130058
02-05-2020,Tamil Nadu,11.1271,78.6569,2526,28,1312,203,0,54,130058
03-05-2020,Tamil Nadu,11.1271,78.6569,2757,29,1341,231,0,29,130058
04-05-2020,Tamil Nadu,11.1271,78.6569,3023,30,1379,266,0,38,130058
05-05-2020,Tamil Nadu,11.1271,78.6569,3550,31,1409,527,0,30,130058
06-05-2020,Tamil Nadu,11.1271,78.6569,4058,33,1485,508,0,76,130058
07-05-2020,Tamil Nadu,11.1271,78.6569,4829,35,1516,771,0,31,130058
08-05-2020,Tamil Nadu,11.1271,78.6569,5409,37,1547,580,0,31,130058
09-05-2020,Tamil Nadu,11.1271,78.6569,6009,40,1605,600,0,58,130058
10-05-2020,Tamil Nadu,11.1271,78.6569,6535,44,1824,526,0,219,130058
11-05-2020,Tamil Nadu,11.1271,78.6569,7204,47,1959,669,0,135,130058
12-05-2020,Tamil Nadu,11.1271,78.6569,8002,53,2051,798,0,92,130058
13-05-2020,Tamil Nadu,11.1271,78.6569,8718,61,2134,716,0,83,130058
14-05-2020,Tamil Nadu,11.1271,78.6569,9227,64,2176,509,0,42,130058
15-05-2020,Tamil Nadu,11.1271,78.6569,9674,66,2240,447,0,64,130058
16-05-2020,Tamil Nadu,11.1271,78.6569,10108,71,2599,434,0,359,130058
17-05-2020,Tamil Nadu,11.1271,78.6569,10585,74,3538,477,0,939,130058
18-05-2020,Tamil Nadu,11.1271,78.6569,11224,78,4172,639,0,634,130058
19-05-2020,Tamil Nadu,11.1271,78.6569,11760,81,4406,536,0,234,130058
20-05-2020,Tamil Nadu,11.1271,78.6569,12448,84,4895,688,0,489,130058
21-05-2020,Tamil Nadu,11.1271,78.6569,13191,87,5882,743,0,987,130058
22-05-2020,Tamil Nadu,11.1271,78.6569,13967,94,6282,776,0,400,130058
23-05-2020,Tamil Nadu,11.1271,78.6569,14753,98,7128,786,0,846,130058
24-05-2020,Tamil Nadu,11.1271,78.6569,15512,103,7491,759,0,363,130058
25-05-2020,Tamil Nadu,11.1271,78.6569,16277,111,8324,765,0,833,130058
26-05-2020,Tamil Nadu,11.1271,78.6569,17082,118,8731,805,0,407,130058
27-05-2020,Tamil Nadu,11.1271,78.6569,17728,127,9342,646,0,611,130058
28-05-2020,Tamil Nadu,11.1271,78.6569,18545,133,9909,817,0,567,130058
29-05-2020,Tamil Nadu,11.1271,78.6569,19372,145,10548,827,0,639,130058
30-05-2020,Tamil Nadu,11.1271,78.6569,20246,154,11313,874,0,765,130058
31-05-2020,Tamil Nadu,11.1271,78.6569,21184,160,12000,938,0,687,130058
01-06-2020,Tamil Nadu,11.1271,78.6569,22333,173,12757,1149,0,757,130058
02-06-2020,Tamil Nadu,11.1271,78.6569,23495,184,13170,1162,0,413,130058
03-06-2020,Tamil Nadu,11.1271,78.6569,24586,197,13706,1091,0,536,130058
04-06-2020,Tamil Nadu,11.1271,78.6569,25872,208,14316,1286,0,610,130058
05-06-2020,Tamil Nadu,11.1271,78.6569,27256,220,14902,1384,0,586,130058
06-06-2020,Tamil Nadu,11.1271,78.6569,28694,232,15762,1438,0,860,130058
07-06-2020,Tamil Nadu,11.1271,78.6569,30152,251,16395,1458,0,633,130058
08-06-2020,Tamil Nadu,11.1271,78.6569,31667,269,16999,1515,0,604,130058
09-06-2020,Tamil Nadu,11.1271,78.6569,33229,286,17527,1562,0,528,130058
10-06-2020,Tamil Nadu,11.1271,78.6569,34914,307,18325,1685,0,798,130058
11-06-2020,Tamil Nadu,11.1271,78.6569,36841,326,19333,1927,0,1008,130058
12-06-2020,Tamil Nadu,11.1271,78.6569,38716,349,20705,1875,0,1372,130058
13-06-2020,Tamil Nadu,11.1271,78.6569,40698,367,22047,1982,0,1342,130058
14-06-2020,Tamil Nadu,11.1271,78.6569,42687,397,23409,1989,0,1362,130058
15-06-2020,Tamil Nadu,11.1271,78.6569,44661,435,24547,1974,0,1138,130058
16-06-2020,Tamil Nadu,11.1271,78.6569,46504,479,25344,1843,0,797,130058
17-06-2020,Tamil Nadu,11.1271,78.6569,48019,528,26782,1515,0,1438,130058
18-06-2020,Tamil Nadu,11.1271,78.6569,50193,576,27624,2174,0,842,130058
19-06-2020,Tamil Nadu,11.1271,78.6569,52334,625,28641,2141,0,1017,130058
20-06-2020,Tamil Nadu,11.1271,78.6569,54449,666,30271,2115,0,1630,130058
21-06-2020,Tamil Nadu,11.1271,78.6569,56845,704,31316,2396,0,1045,130058
22-06-2020,Tamil Nadu,11.1271,78.6569,59377,757,32754,2532,0,1438,130058
23-06-2020,Tamil Nadu,11.1271,78.6569,62087,794,34112,2710,0,1358,130058
24-06-2020,Tamil Nadu,11.1271,78.6569,64603,833,35339,2516,0,1227,130058
25-06-2020,Tamil Nadu,11.1271,78.6569,67468,866,37763,2865,0,2424,130058
27-06-2020,Tamil Nadu,11.1271,78.6569,74622,957,41357,7154,0,3594,130058
28-06-2020,Tamil Nadu,11.1271,78.6569,78335,1025,44094,3713,0,2737,130058
29-06-2020,Tamil Nadu,11.1271,78.6569,82275,1079,45537,3940,0,1443,130058
30-06-2020,Tamil Nadu,11.1271,78.6569,86224,1141,47749,3949,0,2212,130058
02-07-2020,Tamil Nadu,11.1271,78.6569,94049,1264,52926,7825,0,5177,130058
03-07-2020,Tamil Nadu,11.1271,78.6569,98392,1321,56021,4343,0,3095,130058
05-07-2020,Tamil Nadu,11.1271,78.6569,107001,1450,60592,8609,0,4571,130058
07-07-2020,Tamil Nadu,11.1271,78.6569,114978,1571,66571,7977,0,5979,130058
08-07-2020,Tamil Nadu,11.1271,78.6569,118594,1636,71116,3616,0,4545,130058
09-07-2020,Tamil Nadu,11.1271,78.6569,122350,1700,74167,3756,0,3051,130058
10-07-2020,Tamil Nadu,11.1271,78.6569,126581,1765,78161,4231,0,3994,130058
11-07-2020,Tamil Nadu,11.1271,78.6569,130261,1829,82324,3680,0,4163,130058
12-07-2020,Tamil Nadu,11.1271,78.6569,134226,1898,85915,3965,0,3591,130058
13-07-2020,Tamil Nadu,11.1271,78.6569,138470,1966,89532,4244,0,3617,130058
14-07-2020,Tamil Nadu,11.1271,78.6569,142798,2032,92567,4328,0,3035,130058
15-07-2020,Tamil Nadu,11.1271,78.6569,147324,2099,97310,4526,0,4743,130058
16-07-2020,Tamil Nadu,11.1271,78.6569,151820,2167,102310,4496,0,5000,130058
17-07-2020,Tamil Nadu,11.1271,78.6569,151820,2167,102310,0,0,0,130058
18-07-2020,Tamil Nadu,11.1271,78.6569,160907,2315,110807,9087,0,8497,130058
19-07-2020,Tamil Nadu,11.1271,78.6569,165714,2403,113856,4807,0,3049,130058
20-07-2020,Tamil Nadu,11.1271,78.6569,170693,2481,117915,4979,0,4059,130058
21-07-2020,Tamil Nadu,11.1271,78.6569,175678,2551,121776,4985,0,3861,130058
22-07-2020,Tamil Nadu,11.1271,78.6569,180643,2626,126670,4965,0,4894,130058
23-07-2020,Tamil Nadu,11.1271,78.6569,186492,3144,131583,5849,0,4913,130058
24-07-2020,Tamil Nadu,11.1271,78.6569,192964,3232,136793,6472,0,5210,130058
25-07-2020,Tamil Nadu,11.1271,78.6569,199749,3320,143297,6785,0,6504,130058
26-07-2020,Tamil Nadu,11.1271,78.6569,206737,3409,151055,6988,0,7758,130058
27-07-2020,Tamil Nadu,11.1271,78.6569,213723,3494,156526,6986,0,5471,130058
28-07-2020,Tamil Nadu,11.1271,78.6569,220716,3571,162249,6993,0,5723,130058
29-07-2020,Tamil Nadu,11.1271,78.6569,227688,3659,166956,6972,0,4707,130058
30-07-2020,Tamil Nadu,11.1271,78.6569,234114,3741,172883,6426,0,5927,130058
31-07-2020,Tamil Nadu,11.1271,78.6569,239978,3838,178178,5864,0,5295,130058
01-08-2020,Tamil Nadu,11.1271,78.6569,245859,3935,183956,5881,0,5778,130058
02-08-2020,Tamil Nadu,11.1271,78.6569,251738,4034,190966,5879,0,7010,130058
03-08-2020,Tamil Nadu,11.1271,78.6569,257613,4132,196483,5875,0,5517,130058
04-08-2020,Tamil Nadu,11.1271,78.6569,263222,4241,202283,5609,0,5800,130058
05-08-2020,Tamil Nadu,11.1271,78.6569,268285,4349,208784,5063,0,6501,130058
06-08-2020,Tamil Nadu,11.1271,78.6569,273460,4461,214815,5175,0,6031,130058
12-06-2020,Telangana,18.1124,79.0193,4320,165,1993,0,0,0,112077
13-06-2020,Telangana,18.1124,79.0193,4484,174,2278,164,0,285,112077
14-06-2020,Telangana,18.1124,79.0193,4737,182,2352,253,0,74,112077
15-06-2020,Telangana,18.1124,79.0193,4974,185,2377,237,0,25,112077
16-06-2020,Telangana,18.1124,79.0193,5193,187,2766,219,0,389,112077
17-06-2020,Telangana,18.1124,79.0193,5406,191,3027,213,0,261,112077
18-06-2020,Telangana,18.1124,79.0193,5675,192,3071,269,0,44,112077
19-06-2020,Telangana,18.1124,79.0193,6027,195,3301,352,0,230,112077
20-06-2020,Telangana,18.1124,79.0193,6526,198,3353,499,0,52,112077
21-06-2020,Telangana,18.1124,79.0193,7072,203,3506,546,0,153,112077
22-06-2020,Telangana,18.1124,79.0193,7802,210,3731,730,0,225,112077
23-06-2020,Telangana,18.1124,79.0193,8674,217,4005,872,0,274,112077
24-06-2020,Telangana,18.1124,79.0193,9553,220,4224,879,0,219,112077
25-06-2020,Telangana,18.1124,79.0193,10444,225,4361,891,0,137,112077
27-06-2020,Telangana,18.1124,79.0193,12349,237,4766,1905,0,405,112077
28-06-2020,Telangana,18.1124,79.0193,13436,243,4928,1087,0,162,112077
29-06-2020,Telangana,18.1124,79.0193,14419,247,5172,983,0,244,112077
30-06-2020,Telangana,18.1124,79.0193,15394,253,5582,975,0,410,112077
02-07-2020,Telangana,18.1124,79.0193,17357,267,8082,1963,0,2500,112077
03-07-2020,Telangana,18.1124,79.0193,18570,275,9069,1213,0,987,112077
05-07-2020,Telangana,18.1124,79.0193,22312,288,11537,3742,0,2468,112077
07-07-2020,Telangana,18.1124,79.0193,25733,306,14781,3421,0,3244,112077
08-07-2020,Telangana,18.1124,79.0193,27612,313,16287,1879,0,1506,112077
09-07-2020,Telangana,18.1124,79.0193,29536,324,17279,1924,0,992,112077
10-07-2020,Telangana,18.1124,79.0193,30946,331,18192,1410,0,913,112077
11-07-2020,Telangana,18.1124,79.0193,32224,339,19205,1278,0,1013,112077
12-07-2020,Telangana,18.1124,79.0193,33402,348,20919,1178,0,1714,112077
13-07-2020,Telangana,18.1124,79.0193,34671,356,22482,1269,0,1563,112077
14-07-2020,Telangana,18.1124,79.0193,36221,365,23679,1550,0,1197,112077
15-07-2020,Telangana,18.1124,79.0193,37745,375,24840,1524,0,1161,112077
16-07-2020,Telangana,18.1124,79.0193,39342,386,25999,1597,0,1159,112077
17-07-2020,Telangana,18.1124,79.0193,39342,386,25999,0,0,0,112077
18-07-2020,Telangana,18.1124,79.0193,42496,403,28705,3154,0,2706,112077
19-07-2020,Telangana,18.1124,79.0193,43780,409,30607,1284,0,1902,112077
20-07-2020,Telangana,18.1124,79.0193,45076,415,32438,1296,0,1831,112077
21-07-2020,Telangana,18.1124,79.0193,46274,422,34323,1198,0,1885,112077
22-07-2020,Telangana,18.1124,79.0193,47705,429,37385,1431,0,3062,112077
23-07-2020,Telangana,18.1124,79.0193,49259,438,37666,1554,0,281,112077
24-07-2020,Telangana,18.1124,79.0193,50826,447,39327,1567,0,1661,112077
25-07-2020,Telangana,18.1124,79.0193,52466,455,40334,1640,0,1007,112077
27-07-2020,Telangana,18.1124,79.0193,54059,463,41332,1593,0,998,112077
28-07-2020,Telangana,18.1124,79.0193,57142,480,42909,3083,0,1577,112077
29-07-2020,Telangana,18.1124,79.0193,57142,480,42909,0,0,0,112077
30-07-2020,Telangana,18.1124,79.0193,58906,492,43751,1764,0,842,112077
31-07-2020,Telangana,18.1124,79.0193,60717,505,44572,1811,0,821,112077
01-08-2020,Telangana,18.1124,79.0193,62703,519,45388,1986,0,816,112077
02-08-2020,Telangana,18.1124,79.0193,64786,530,46502,2083,0,1114,112077
03-08-2020,Telangana,18.1124,79.0193,66677,540,47590,1891,0,1088,112077
04-08-2020,Telangana,18.1124,79.0193,68946,563,49675,2269,0,2085,112077
05-08-2020,Telangana,18.1124,79.0193,70958,576,50814,2012,0,1139,112077
06-08-2020,Telangana,18.1124,79.0193,73050,589,52103,2092,0,1289,112077
26-07-2020,Telangana***,18.1124,79.0193,52466,455,40334,0,0,0,112077
02-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
03-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
04-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
05-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
06-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
07-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
08-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
09-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
10-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
11-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
12-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
13-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
14-03-2020,Telengana,18.1124,79.0193,1,0,0,0,0,0,112077
15-03-2020,Telengana,18.1124,79.0193,3,0,1,2,0,1,112077
16-03-2020,Telengana,18.1124,79.0193,3,0,1,0,0,0,112077
17-03-2020,Telengana,18.1124,79.0193,5,0,1,2,0,0,112077
18-03-2020,Telengana,18.1124,79.0193,6,0,1,1,0,0,112077
19-03-2020,Telengana,18.1124,79.0193,6,0,1,0,0,0,112077
20-03-2020,Telengana,18.1124,79.0193,16,0,1,10,0,0,112077
21-03-2020,Telengana,18.1124,79.0193,21,0,1,5,0,0,112077
22-03-2020,Telengana,18.1124,79.0193,22,0,1,1,0,0,112077
23-03-2020,Telengana,18.1124,79.0193,32,0,1,10,0,0,112077
24-03-2020,Telengana,18.1124,79.0193,35,0,1,3,0,0,112077
25-03-2020,Telengana,18.1124,79.0193,35,0,1,0,0,0,112077
26-03-2020,Telengana,18.1124,79.0193,44,0,1,9,0,0,112077
27-03-2020,Telengana,18.1124,79.0193,45,0,1,1,0,0,112077
28-03-2020,Telengana,18.1124,79.0193,56,0,1,11,0,0,112077
29-03-2020,Telengana,18.1124,79.0193,66,1,1,10,0,0,112077
30-03-2020,Telengana,18.1124,79.0193,69,1,1,3,0,0,112077
31-03-2020,Telengana,18.1124,79.0193,79,1,1,10,0,0,112077
01-04-2020,Telengana,18.1124,79.0193,96,3,1,17,0,0,112077
02-04-2020,Telengana,18.1124,79.0193,96,3,1,0,0,0,112077
03-04-2020,Telengana,18.1124,79.0193,107,3,1,11,0,0,112077
04-04-2020,Telengana,18.1124,79.0193,158,7,1,51,0,0,112077
05-04-2020,Telengana,18.1124,79.0193,269,7,32,111,0,31,112077
06-04-2020,Telengana,18.1124,79.0193,321,7,34,52,0,2,112077
07-04-2020,Telengana,18.1124,79.0193,321,7,34,0,0,0,112077
08-04-2020,Telengana,18.1124,79.0193,364,7,35,43,0,1,112077
09-04-2020,Telengana,18.1124,79.0193,427,7,35,63,0,0,112077
10-04-2020,Telengana,18.1124,79.0193,442,7,35,15,0,0,112077
11-04-2020,Telengana,18.1124,79.0193,473,7,43,31,0,8,112077
12-04-2020,Telengana,18.1124,79.0193,504,9,43,31,0,0,112077
13-04-2020,Telengana,18.1124,79.0193,504,9,43,0,0,0,112077
14-04-2020,Telengana,18.1124,79.0193,624,17,100,120,0,57,112077
15-04-2020,Telengana,18.1124,79.0193,624,17,100,0,0,0,112077
16-04-2020,Telengana,18.1124,79.0193,647,18,120,23,0,20,112077
17-04-2020,Telengana,18.1124,79.0193,743,18,186,96,0,66,112077
18-04-2020,Telengana,18.1124,79.0193,766,18,186,23,0,0,112077
19-04-2020,Telengana,18.1124,79.0193,809,18,186,43,0,0,112077
20-04-2020,Telengana,18.1124,79.0193,844,18,186,35,0,0,112077
21-04-2020,Telengana,18.1124,79.0193,873,23,190,29,0,4,112077
22-04-2020,Telengana,18.1124,79.0193,928,23,194,55,0,4,112077
23-04-2020,Telengana,18.1124,79.0193,945,23,194,17,0,0,112077
24-04-2020,Telengana,18.1124,79.0193,960,24,197,15,0,3,112077
25-04-2020,Telengana,18.1124,79.0193,984,26,253,24,0,56,112077
26-04-2020,Telengana,18.1124,79.0193,991,26,280,7,0,27,112077
27-04-2020,Telengana,18.1124,79.0193,1002,26,280,11,0,0,112077
28-04-2020,Telengana,18.1124,79.0193,1004,26,321,2,0,41,112077
29-04-2020,Telengana,18.1124,79.0193,1004,26,321,0,0,0,112077
30-04-2020,Telengana,18.1124,79.0193,1012,26,367,8,0,46,112077
01-05-2020,Telengana,18.1124,79.0193,1038,26,397,26,0,30,112077
02-05-2020,Telengana,18.1124,79.0193,1039,26,441,1,0,44,112077
03-05-2020,Telengana,18.1124,79.0193,1063,28,458,24,0,17,112077
04-05-2020,Telengana,18.1124,79.0193,1082,29,490,19,0,32,112077
05-05-2020,Telengana,18.1124,79.0193,1085,29,585,3,0,95,112077
06-05-2020,Telengana,18.1124,79.0193,1096,29,585,11,0,0,112077
07-05-2020,Telengana,18.1124,79.0193,1107,29,628,11,0,43,112077
08-05-2020,Telengana,18.1124,79.0193,1123,29,650,16,0,22,112077
09-05-2020,Telengana,18.1124,79.0193,1133,29,700,10,0,50,112077
10-05-2020,Telengana,18.1124,79.0193,1163,30,750,30,0,50,112077
11-05-2020,Telengana,18.1124,79.0193,1196,30,750,33,0,0,112077
12-05-2020,Telengana,18.1124,79.0193,1275,30,800,79,0,50,112077
13-05-2020,Telengana,18.1124,79.0193,1326,32,830,51,0,30,112077
14-05-2020,Telengana,18.1124,79.0193,1367,34,940,41,0,110,112077
15-05-2020,Telengana,18.1124,79.0193,1414,34,950,47,0,10,112077
16-05-2020,Telengana,18.1124,79.0193,1454,34,959,40,0,9,112077
17-05-2020,Telengana,18.1124,79.0193,1509,34,971,55,0,12,112077
18-05-2020,Telengana,18.1124,79.0193,1551,34,992,42,0,21,112077
19-05-2020,Telengana,18.1124,79.0193,1597,35,1000,46,0,8,112077
20-05-2020,Telengana,18.1124,79.0193,1634,38,1010,37,0,10,112077
21-05-2020,Telengana,18.1124,79.0193,1661,40,1015,27,0,5,112077
22-05-2020,Telengana,18.1124,79.0193,1699,45,1035,38,0,20,112077
23-05-2020,Telengana,18.1124,79.0193,1761,45,1043,62,0,8,112077
24-05-2020,Telengana,18.1124,79.0193,1813,49,1065,52,0,22,112077
25-05-2020,Telengana,18.1124,79.0193,1854,53,1090,41,0,25,112077
26-05-2020,Telengana,18.1124,79.0193,1920,56,1164,66,0,74,112077
27-05-2020,Telengana,18.1124,79.0193,1991,57,1284,71,0,120,112077
28-05-2020,Telengana,18.1124,79.0193,2098,63,1284,107,0,0,112077
29-05-2020,Telengana,18.1124,79.0193,2256,67,1345,158,0,61,112077
30-05-2020,Telengana,18.1124,79.0193,2425,71,1381,169,0,36,112077
31-05-2020,Telengana,18.1124,79.0193,2499,77,1412,74,0,31,112077
01-06-2020,Telengana,18.1124,79.0193,2698,82,1428,199,0,16,112077
02-06-2020,Telengana,18.1124,79.0193,2792,88,1491,94,0,63,112077
03-06-2020,Telengana,18.1124,79.0193,2891,92,1526,99,0,35,112077
04-06-2020,Telengana,18.1124,79.0193,3020,99,1556,129,0,30,112077
05-06-2020,Telengana,18.1124,79.0193,3147,105,1587,127,0,31,112077
06-06-2020,Telengana,18.1124,79.0193,3290,113,1627,143,0,40,112077
07-06-2020,Telengana,18.1124,79.0193,3496,123,1710,206,0,83,112077
08-06-2020,Telengana,18.1124,79.0193,3650,137,1710,154,0,0,112077
09-06-2020,Telengana,18.1124,79.0193,3650,137,1710,0,0,0,112077
10-06-2020,Telengana,18.1124,79.0193,3920,148,1809,270,0,99,112077
11-06-2020,Telengana,18.1124,79.0193,4111,156,1817,191,0,8,112077
07-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0,0,10492
08-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0,0,10492
09-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0,0,10492
10-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0,0,10492
11-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0,0,10492
12-04-2020,Tripura,23.9408,91.9882,2,0,0,1,0,0,10492
13-04-2020,Tripura,23.9408,91.9882,2,0,0,0,0,0,10492
14-04-2020,Tripura,23.9408,91.9882,2,0,0,0,0,0,10492
15-04-2020,Tripura,23.9408,91.9882,2,0,0,0,0,0,10492
16-04-2020,Tripura,23.9408,91.9882,2,0,1,0,0,1,10492
